id_in_session,participant.code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started,visited,mturk_worker_id,mturk_assignment_id,payoff,payoff_plus_participation_fee,session.code,label,mturk_HITId,mturk_HITGroupId,comment,_demo,cfg.real_world_currency_per_point,cfg.participation_fee,cfg.matching_method,cfg.compute_distance,intro.1.id_in_group,intro.1.payoff,intro.1.id_in_subsession,intro.1.round_number,import_database.1.id_in_group,import_database.1.payoff,import_database.1.id_in_subsession,import_database.1.round_number,survey.1.id_in_group,survey.1.ip,survey.1.lat,survey.1.long,survey.1.sex,survey.1.date,survey.1.marital,survey.1.children,survey.1.children_number,survey.1.children_first_age,survey.1.language,survey.1.language_other,survey.1.zip,survey.1.ethnicity,survey.1.ethnicity_choice,survey.1.ethnicity_choice_other,survey.1.race,survey.1.race_indian_other,survey.1.race_asian_other,survey.1.race_other,survey.1.religion,survey.1.religion_denomination,survey.1.religion_denomination_other,survey.1.home,survey.1.home_other,survey.1.guns,survey.1.place_growing_up,survey.1.highest_degree,survey.1.elementary_secondary_choices,survey.1.elementary_secondary_choices_incomplete_high_school,survey.1.high_school_choices,survey.1.college_choices,survey.1.after_bachelor_choices,survey.1.major_college,survey.1.major_bachelor,survey.1.country_growing_up,survey.1.us_state_grow_up,survey.1.another_country_grow_up,survey.1.us_citizen,survey.1.us_citizen_options,survey.1.work_last_week,survey.1.profession,survey.1.employer,survey.1.work_tasks,survey.1.unemployed_10_years,survey.1.labor_union,survey.1.household_income,survey.1.income_group_placement,survey.1.sixteen_yo_comparison,survey.1.parental_comparison_standards,survey.1.social_class,survey.1.financial_satisfaction,survey.1.importance_democracy,survey.1.american_pride,survey.1.political_party,survey.1.other_political_party,survey.1.politcal_views,survey.1.executive_branch_confidence,survey.1.congress_confidence,survey.1.supreme_court_confidence,survey.1.military_confidence,survey.1.police_confidence,survey.1.banks_confidence,survey.1.unions_confidence,survey.1.public_ed_confidence,survey.1.press_confidence,survey.1.improve_condition_blacks,survey.1.improve_condition_abroad,survey.1.protecting_environment,survey.1.government_redistribution,survey.1.income_tax_level,survey.1.death_penalty,survey.1.affirmative_action,survey.1.sex_before_marriage,survey.1.same_sex_relations,survey.1.abortion,survey.1.people_helpful,survey.1.people_take_advantage_of_you,survey.1.people_trustworthy,survey.1.payoff,survey.1.id_in_subsession,survey.1.round_number,narrative.1.id_in_group,narrative.1.match_displayed,narrative.1.match_displayed_name,narrative.1.tweet,narrative.1.payoff,narrative.1.id_in_subsession,narrative.1.round_number,ios_discrete.1.id_in_group,ios_discrete.1.match_displayed,ios_discrete.1.match_displayed_name,ios_discrete.1.ios_distance,ios_discrete.1.ios_overlap,ios_discrete.1.ios_number,ios_discrete.1.ios_type,ios_discrete.1.payoff,ios_discrete.1.id_in_subsession,ios_discrete.1.round_number,filler.1.id_in_group,filler.1.target_0,filler.1.input_0,filler.1.is_correct_0,filler.1.target_1,filler.1.input_1,filler.1.is_correct_1,filler.1.target_2,filler.1.input_2,filler.1.is_correct_2,filler.1.target_3,filler.1.input_3,filler.1.is_correct_3,filler.1.target_4,filler.1.input_4,filler.1.is_correct_4,filler.1.target_5,filler.1.input_5,filler.1.is_correct_5,filler.1.target_6,filler.1.input_6,filler.1.is_correct_6,filler.1.target_7,filler.1.input_7,filler.1.is_correct_7,filler.1.target_8,filler.1.input_8,filler.1.is_correct_8,filler.1.target_9,filler.1.input_9,filler.1.is_correct_9,filler.1.payoff,filler.1.id_in_subsession,filler.1.round_number,ios_discrete_pictures.1.id_in_group,ios_discrete_pictures.1.match_displayed,ios_discrete_pictures.1.match_displayed_name,ios_discrete_pictures.1.ios_distance,ios_discrete_pictures.1.ios_overlap,ios_discrete_pictures.1.ios_number,ios_discrete_pictures.1.ios_type,ios_discrete_pictures.1.payoff,ios_discrete_pictures.1.id_in_subsession,ios_discrete_pictures.1.round_number,outro.1.id_in_group,outro.1.comments,outro.1.payoff,outro.1.id_in_subsession,outro.1.round_number,ios_continuous.1.id_in_group,ios_continuous.1.match_displayed,ios_continuous.1.match_displayed_name,ios_continuous.1.ios_distance,ios_continuous.1.ios_overlap,ios_continuous.1.ios_type,ios_continuous.1.payoff,ios_continuous.1.id_in_subsession,ios_continuous.1.round_number,match0.distance_sex,match0.distance_date,match0.distance_miles,match0.distance_ethnicity,match0.distance_ethnicity_choice,match0.distance_race,match0.distance_religion,match0.distance_religion_denomination,match0.distance_country_growing_up,match0.distance_us_state_grow_up,match0.distance_another_country_grow_up,match0.objective_distance_corrected,is_mturker,participant_unique_id,match0.code,match0.sex,match0.date,match0.ethnicity,match0.ethnicity_choice,match0.race,match0.religion,match0.religion_denomination,match0.country_growing_up,match0.us_state_grow_up,match0.another_country_grow_up,match0.zip,match0.city,match0.lat,match0.long,match0.state,match0.state_short,match0.time_started,match0.mturk_worker_id,match0.mturk_assignment_id,match0.session.code,match0.session.mturk_HITId,match0.session.mturk_HITGroupId,match0.objective_distance
100,gybz092m,0,17,17,outro,End,2020-11-20 00:39:54.464089+00:00,1,A21Z*****1KYN,354G*****B00Q,1.0,1.5,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,100,0.0,1,1,100,0.0,1,1,100,76.119.112.13,41.8443,-71.4349,female,02/07/1990,never,0.0,,,english,,02918,0.0,,,white,,,,0.0,,,one family detached,,0.0,small town,college or some college,,,,bachelors degree,,Biology,,usa,RI,,1.0,born usa,school,,,,0.0,0.0,0.75,0.666666666666667,0.5,0.5,middle class,1.0,1.0,0.666666666666667,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,100,0.0,Spade,"It is odd that she ""considers"" herself to be of Mexican, Mexican American, or Chicano origin because in my opinion, that would make you Latina, right? That's all I can think of.",0.0,1,1,100.0,0.0,Spade,0.51,0.286591748439787,3.0,7.0,0.0,1.0,1.0,100,973.0,973.0,1.0,28.0,28.0,1.0,31.0,31.0,1.0,1292.0,1292.0,1.0,1.0,1.0,1.0,1021.0,1021.0,1.0,970.0,970.0,1.0,989.0,989.0,1.0,1143.0,1143.0,1.0,216.0,216.0,1.0,1.0,1,1,100,0.0,Spade,0.514285714285714,0.277088324964162,3.0,7.0,0.0,1,1,100,,0.0,1,1,,,,,,,,,,False,0.4100777106204514,0.5069469266456642,True,True,False,True,True,False,True,False,0.537911330660556,True,250,p7gxcpdc,female,1971-11-25 00:00:00,True,mexican,white,True,roman catholic,usa,CA,,90017,Los Angeles,34.05,-118.26,California,CA,2019-11-15 01:05:33.664925+00:00,A2XK*****0HWZ,338J*****6AH5,jt7g1wsx,3D06DR5225WW3K2HDRZNNVK9TC2MAX,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6288204215696469
101,sky66t8w,0,17,17,outro,End,2020-11-20 01:14:34.006030+00:00,1,A15J*****GCAK,3VNX*****L9V6,0.9,1.4,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,101,0.0,1,1,101,0.0,1,1,101,73.179.210.86,26.8301,-80.2127,male,07/22/1987,married,1.0,2.0,24.0,english,,33412,0.0,,,white,,,,0.0,,,one family detached,,1.0,large city,college or some college,,,,bachelors degree,,Education,,usa,FL,,1.0,born usa,full time work,Teacher,government employer,1.0,0.0,1.0,0.875,0.666666666666667,1.0,0.5,middle class,1.0,1.0,1.0,independent,,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,101,0.0,Club,"She's married and has some children. Probably drives a truck or large american made SUV. She's moderately educated, maybe even some college experience, but decided to stay at home and care for her children. She lives in a rural area.",0.0,1,1,101.0,0.0,Club,0.38,0.432306880738368,4.0,7.0,0.0,1.0,1.0,101,194.0,194.0,1.0,752.0,752.0,1.0,174.0,174.0,1.0,1044.0,1044.0,1.0,910.0,134.0,0.0,381.0,381.0,1.0,496.0,496.0,1.0,1344.0,1344.0,1.0,587.0,587.0,1.0,358.0,358.0,1.0,0.9,1,1,101,0.0,Club,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,101,,0.0,1,1,,,,,,,,,,True,0.0326506575934044,0.2147365341226243,False,False,False,False,False,False,True,False,0.2043079265196389,True,42,5p3vcfpq,female,1986-03-10 00:00:00,False,,white,False,,usa,TX,,75142,Kaufman,32.58,-96.3,Texas,TX,2019-11-13 19:27:04.804229+00:00,AADR*****ZH75,3R2U*****EOXG,89r4sqa7,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4770351992469117
102,uahw9i6a,0,17,17,outro,End,2020-11-20 02:00:22.759533+00:00,1,A2WX*****GQBU,3PZD*****Y2CB,0.9,1.4,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,102,0.0,1,1,102,0.0,1,1,102,66.30.90.76,42.087,-71.4078,female,07/12/1995,married,1.0,1.0,2.0,english,,02038,0.0,,,black,,,,1.0,roman catholic,,less than five apartment,,1.0,suburb,beyond bachelors,,,,,professional degree,,chemical engineering,usa,MA,,1.0,born usa,full time work,self employe,private business,0.777777777777778,1.0,1.0,0.625,0.666666666666667,0.25,1.0,upper class,1.0,0.777777777777778,1.0,democrat,,0.833333333333333,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.833333333333333,0.5,1.0,0.666666666666667,0.666666666666667,0.666666666666667,1.0,1.0,1.0,1.0,0.0,1,1,102,0.0,Diamond,The man for west chester ohio age is 31 .   He is black or african american.  he grew up in ohio in the united states,0.0,1,1,102.0,0.0,Diamond,0.38,0.432306880738368,4.0,7.0,0.0,1.0,1.0,102,1797.0,1979.0,0.0,281.0,281.0,1.0,1200.0,1200.0,1.0,700.0,700.0,1.0,180.0,180.0,1.0,151.0,151.0,1.0,331.0,331.0,1.0,108.0,108.0,1.0,830.0,830.0,1.0,1287.0,1287.0,1.0,0.9,1,1,102,0.0,Diamond,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,102,very help us this study,0.0,1,1,,,,,,,,,,True,0.122451222863424,0.1390606884924153,False,False,False,False,True,False,True,False,0.2965010828505308,True,496,afah46cy,male,1989-06-05 00:00:00,False,,black,True,jewish,usa,OH,,45069,West Chester,39.33,-84.40000000000002,Ohio,OH,2019-11-12 15:03:07.271612+00:00,A2KM*****GWFK,337R*****OVLC,bo56mv81,3ABAOCJ4R8HOQ09Y2NW9DVZEWSCMQN,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4783192646687126
103,skmo8ea8,0,17,17,outro,End,2020-11-20 02:02:50.255582+00:00,1,A3ME*****EQAJ,3AAP*****DTH0,0.9,1.4,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,103,0.0,1,1,103,0.0,1,1,103,73.60.198.179,41.2086,-73.2114,female,08/21/1987,married,1.0,2.0,2013.0,english,,06606,1.0,mexican,,black,,,,1.0,roman catholic,,one family detached,,1.0,medium city,beyond bachelors,,,,,masters degree,,Finance,usa,CT,,1.0,born usa,full time work,Finance,private business,0.888888888888889,1.0,1.0,0.791666666666667,0.888888888888889,0.5,1.0,working class,1.0,0.888888888888889,1.0,republican,,0.833333333333333,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,1,1,103,0.0,Club,Salinas is very brave lady and has good personality also.  She is proud to be a American lady.,0.0,1,1,103.0,0.0,Club,0.08,0.860719163317005,7.0,7.0,0.0,1.0,1.0,103,87.0,97.0,0.0,61.0,61.0,1.0,1217.0,1217.0,1.0,69.0,69.0,1.0,733.0,733.0,1.0,359.0,359.0,1.0,1231.0,1231.0,1.0,227.0,227.0,1.0,1043.0,1043.0,1.0,390.0,390.0,1.0,0.9,1,1,103,0.0,Club,0.171428571428571,0.715850664034791,6.0,7.0,0.0,1,1,103,,0.0,1,1,,,,,,,,,,False,0.0349376346894795,0.5173326356868675,True,True,True,False,True,False,True,False,0.5047518427614861,True,672,coqxzais,female,1989-02-06 00:00:00,False,,white,True,protestant,usa,CA,,93905,Salinas,36.67,-121.61,California,CA,2019-11-15 05:02:53.404334+00:00,A14A*****P2TF,3HMI*****08YH,3adf2ei4,3SZYX62S5GDGCBJDEP6HW27X69B756,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.595660933670577
1,wjso5ap3,0,17,17,outro,End,2020-11-30 18:31:29.235877+00:00,1,A11S*****XCUS,3WSE*****YATM,1.0,1.5,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,1,0.0,1,1,1,0.0,1,1,1,108.254.224.255,34.4917,-89.8451,female,02/11/1990,never,0.0,,,english,,38619,0.0,,,white,,,,0.0,,,one family detached,,0.0,small town,college or some college,,,,associates degree,,Medical Office Technology,,usa,MS,,1.0,born usa,full time work,cashier,private business,0.222222222222222,0.0,0.0,0.375,0.222222222222222,0.25,0.25,working class,0.0,1.0,0.333333333333333,independent,,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.666666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0.0,Heart,"She is similar to me as far as age, race, and living in the South. But I am not religious, and she is.",0.0,1,1,1.0,0.0,Heart,0.680029907226563,0.146118198487661,2.0,7.0,0.0,1.0,1.0,1,296.0,296.0,1.0,118.0,118.0,1.0,413.0,413.0,1.0,316.0,316.0,1.0,155.0,155.0,1.0,690.0,690.0,1.0,1229.0,1229.0,1.0,1511.0,1511.0,1.0,1316.0,1316.0,1.0,171.0,171.0,1.0,1.0,1,1,1,0.0,Heart,0.671641322544643,0.147937636888965,2.0,7.0,0.0,1,1,1,,0.0,1,1,,,,,,,,,,False,0.0192378838327783,0.0882208657296852,False,False,False,True,True,False,True,False,0.282496249960224,True,15,dar6kqyn,female,1990-12-20 00:00:00,False,,white,True,protestant,usa,KY,,40445,Livingston,37.29,-84.20999999999998,Kentucky,KY,2019-11-08 23:03:02.392094+00:00,A35X*****WYBN,3OE2*****TUQF,jmy8uf7u,3P0I4CQYVYKHA0QWRCASXO65FR8OW4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4643144317784058
2,c5eo3t1b,0,17,17,outro,End,2020-11-30 18:31:53.013570+00:00,1,A1M7*****9QVD,3FDJ*****6K5K,0.9,1.4,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,2,0.0,1,1,2,0.0,1,1,2,72.187.18.118,29.1241,-81.9905,male,03/11/1975,married,1.0,1.0,13.0,english,,34472,1.0,mexican,,white,,,,1.0,roman catholic,,five or more apartments,,1.0,medium city,college or some college,,,,bachelors degree,,elementary education,,usa,FL,,1.0,born usa,full time work,marketing,government employer,0.0,1.0,1.0,0.833333333333333,0.555555555555556,0.75,0.75,working class,1.0,0.777777777777778,0.666666666666667,republican,,0.333333333333333,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.833333333333333,0.5,1.0,0.666666666666667,0.333333333333333,0.666666666666667,1.0,1.0,1.0,1.0,0.0,1,1,2,0.0,Heart,the white is the American live in a north Carolina in the united states,0.0,1,1,2.0,0.0,Heart,0.17,0.717085118932797,6.0,7.0,0.0,1.0,1.0,2,298.0,298.0,1.0,23.0,23.0,1.0,93.0,93.0,1.0,1114.0,1114.0,1.0,435.0,753.0,0.0,178.0,178.0,1.0,1011.0,1011.0,1.0,13.0,13.0,1.0,771.0,771.0,1.0,341.0,341.0,1.0,0.9,1,1,2,0.0,Heart,0.385714285714286,0.426436887950182,4.0,7.0,0.0,1,1,2,,0.0,1,1,,,,,,,,,,True,0.552428717377171,0.0945260562643473,True,True,False,True,True,False,True,False,0.6042686157855925,True,150,68vf1azh,female,1991-06-23 00:00:00,False,,white,False,,usa,NC,,28081,Kannapolis,35.49,-80.62,North Carolina,NC,2019-11-14 22:56:42.497053+00:00,A20X*****0YPZ,3U84*****J4Z6,xnjsjbtr,3HYV4299H09K88HPZVRQEW95UMA8EP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6951777066946835
5,ijwkgj2s,0,17,17,outro,End,2020-11-30 18:32:52.323927+00:00,1,A277*****TZ4G,3WMO*****DVN7,1.0,1.5,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,5,0.0,1,1,5,0.0,1,1,5,69.10.49.135,44.9923,-92.9594,male,02/13/1992,married,1.0,1.0,21.0,english,,55128,0.0,,,white,,,,1.0,roman catholic,,one family detached,,0.0,medium city,college or some college,,,,bachelors degree,,accounting,,usa,MN,,1.0,born usa,full time work,finance,private business,0.888888888888889,0.0,0.0,0.708333333333333,0.666666666666667,0.75,0.75,middle class,1.0,1.0,1.0,democrat,,0.166666666666667,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.666666666666667,0.5,1.0,0.0,0.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1,1,5,0.0,Spade,he does not have proper faith in god. he will be a nice person,0.0,1,1,5.0,0.0,Spade,0.38,0.432306880738368,4.0,7.0,0.0,1.0,1.0,5,1505.0,1505.0,1.0,70.0,70.0,1.0,631.0,631.0,1.0,81.0,81.0,1.0,516.0,516.0,1.0,674.0,674.0,1.0,608.0,608.0,1.0,1145.0,1145.0,1.0,319.0,319.0,1.0,1256.0,1256.0,1.0,1.0,1,1,5,0.0,Spade,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,5,,0.0,1,1,,,,,,,,,,False,0.1909144542772861,0.2415363210200398,False,False,False,True,True,False,True,False,0.3120409795724841,True,298,5efpsjh7,male,1983-04-05 00:00:00,False,,white,False,,usa,NY,,27703,Durham,35.98,-78.91,North Carolina,NC,2019-11-12 17:02:41.597674+00:00,AJAK*****GILM,3Z3Z*****A3Q6,cdn8n8pe,3EFNPKWBMS1ZGLWPF7XF2QZQJXY30R,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.493859161390666
6,dfgewnhx,0,17,17,outro,End,2020-11-30 18:32:56.557245+00:00,1,A3BJ*****RU11,3M1C*****ZAQ8,1.0,1.5,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,6,0.0,1,1,6,0.0,1,1,6,99.62.37.8,39.783,-86.0461,male,02/21/1985,never,1.0,1.0,30.0,english,,46219,0.0,,,white,,,,1.0,protestant,,one family detached,,0.0,suburb,high school graduate,,,high school diploma,,,,,usa,IN,,1.0,born usa,full time work,Training and Development,government employer,0.888888888888889,1.0,0.0,0.666666666666667,0.333333333333333,0.5,0.25,working class,0.0,0.888888888888889,0.333333333333333,republican,,0.666666666666667,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.666666666666667,1.0,1.0,0.333333333333333,0.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1,1,6,0.0,Heart,"I would say he's probably like me, we're in our 30s and are both white. I'm religious though and he's not, so he may be a Democrat. I lean Republican.",0.0,1,1,6.0,0.0,Heart,0.38,0.432306880738368,4.0,7.0,0.0,1.0,1.0,6,1656.0,1656.0,1.0,970.0,970.0,1.0,168.0,168.0,1.0,518.0,518.0,1.0,1234.0,1234.0,1.0,964.0,964.0,1.0,684.0,684.0,1.0,1397.0,1397.0,1.0,1061.0,1061.0,1.0,445.0,445.0,1.0,1.0,1,1,6,0.0,Heart,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,6,"None, thanks!",0.0,1,1,,,,,,,,,,False,0.0704763227329537,0.1265351914161147,False,False,False,True,True,False,False,False,0.1997283194680971,True,601,2ashsb49,male,1982-05-13 00:00:00,False,,white,False,,usa,IN,,18642,Duryea,41.34,-75.75,Pennsylvania,PA,2019-11-14 17:20:40.507502+00:00,A1F3*****7K4U,3J88*****EXPM,h9sefdm0,3TX9T2ZCB9ET9443TLL9DMD90ZGZWV,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.3815465012862789
8,c1q3xg95,0,17,17,outro,End,2020-11-30 18:33:09.628883+00:00,1,A393*****KCRX,3H8D*****4KDS,1.0,1.5,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,8,0.0,1,1,8,0.0,1,1,8,172.58.29.218,33.949,-118.246,male,09/26/1990,married,1.0,1.0,1.0,english,,90002,0.0,,,white,,,,0.0,,,mobile home,,1.0,large city,college or some college,,,,bachelors degree,,Engineering,,usa,CA,,1.0,born usa,full time work,IT,government employer,0.666666666666667,1.0,1.0,0.708333333333333,0.666666666666667,0.5,0.5,middle class,0.5,0.666666666666667,0.666666666666667,democrat,,0.166666666666667,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.833333333333333,0.5,1.0,0.333333333333333,0.333333333333333,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1,1,8,0.0,Spade,"This participant is a man from Des Plaines, Illinois, who is 25 years old.",0.0,1,1,8.0,0.0,Spade,0.38,0.432306880738368,4.0,7.0,0.0,1.0,1.0,8,65.0,65.0,1.0,1005.0,1005.0,1.0,3.0,3.0,1.0,22.0,22.0,1.0,828.0,828.0,1.0,213.0,213.0,1.0,94.0,94.0,1.0,704.0,704.0,1.0,269.0,269.0,1.0,828.0,828.0,1.0,1.0,1,1,8,0.0,Spade,0.514285714285714,0.282501619467516,3.0,7.0,0.0,1,1,8,,0.0,1,1,,,,,,,,,,False,0.116144724840377,0.6223519926049851,False,False,False,False,False,False,True,False,0.1580451561313965,True,584,04j97bil,male,1995-12-19 00:00:00,False,,white,False,,usa,IL,,60016,Des Plaines,42.03,-87.90000000000002,Illinois,IL,2019-11-14 01:13:03.820785+00:00,AJ2A*****BDIR,39JE*****PVCV,zmcpko3j,33TGB4G0LPUCCS0UXYSDTHQZO4NXTR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4307724288586693
9,voz81xlc,0,17,17,outro,End,2020-11-30 18:33:13.993422+00:00,1,A2OG*****4ZAO,36W0*****AZH2,0.9,1.4,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,9,0.0,1,1,9,0.0,1,1,9,50.45.59.60,37.7354,-89.2047,female,07/18/1975,married,1.0,3.0,21.0,english,,62901,0.0,,,white,,,,1.0,roman catholic,,one family detached,,1.0,small town,beyond bachelors,,,,,masters degree,,workforce education,usa,IL,,1.0,born usa,full time work,owner/operator,private business,0.555555555555556,0.0,0.0,0.833333333333333,0.444444444444444,0.75,0.0,middle class,0.0,1.0,0.666666666666667,democrat,,0.166666666666667,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.833333333333333,0.5,0.0,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,9,0.0,Club,She most likely has a southern accent. She is probably kind and happy to help others.,0.0,1,1,9.0,0.0,Club,1.0,0.0,1.0,7.0,0.0,1.0,1.0,9,164.0,164.0,1.0,847.0,847.0,1.0,291.0,291.0,1.0,857.0,857.0,1.0,1098.0,1098.0,1.0,265.0,265.0,1.0,1421.0,1424.0,0.0,543.0,543.0,1.0,20.0,20.0,1.0,1332.0,1332.0,1.0,0.9,1,1,9,0.0,Club,1.0,0.0,1.0,7.0,0.0,1,1,9,,0.0,1,1,,,,,,,,,,False,0.0106461086637298,0.1806734602570329,False,False,False,False,True,False,True,False,0.1992108699018875,True,424,64lh5arh,female,1975-03-24 00:00:00,False,,white,True,protestant,usa,GA,,32129,Port Orange,29.1,-81.0,Florida,FL,2019-11-14 22:56:58.638333+00:00,A12B*****NZT9,3WLE*****62HI,xnjsjbtr,3HYV4299H09K88HPZVRQEW95UMA8EP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.3810290517200693
10,9v3j6a6b,0,17,17,outro,End,2020-11-30 18:33:23.035099+00:00,1,A36I*****3SG8,3COP*****7PKB,1.0,1.5,2fdd1yig,,3VP28W7DUNXRYII83WB99YR9DBTFZI,35DGDVUOGJF4P5V83JF5H3IOTXFPYW,,0,1.0,0.5,random,1,10,0.0,1,1,10,0.0,1,1,10,74.78.176.130,43.9666,-71.2363,male,11/19/1952,never,0.0,,,english,,03818,0.0,,,white,,,,1.0,roman catholic,,five or more apartments,,0.0,medium city,high school graduate,,,high school diploma,,,,,usa,MA,,1.0,born usa,full time work,Delivery driver.,private business,0.111111111111111,0.0,0.0,0.625,0.333333333333333,0.5,0.25,working class,0.5,1.0,0.666666666666667,democrat,,0.333333333333333,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.833333333333333,1.0,1.0,0.333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,10,0.0,Spade,I think she comes across as a fairly normal and average person.,0.0,1,1,10.0,0.0,Spade,0.679915161132812,0.138567825698386,2.0,7.0,0.0,1.0,1.0,10,1474.0,1474.0,1.0,928.0,928.0,1.0,1620.0,1620.0,1.0,1361.0,1361.0,1.0,158.0,158.0,1.0,1102.0,1102.0,1.0,599.0,599.0,1.0,3.0,3.0,1.0,741.0,741.0,1.0,8.0,8.0,1.0,1.0,1,1,10,0.0,Spade,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,10,I think everything was fine. Interesting to take. Thanks.,0.0,1,1,,,,,,,,,,True,0.5404369044852428,0.4546423996763481,False,False,False,True,True,False,True,False,0.4540981185601446,True,570,lwio130y,female,1978-05-09 00:00:00,False,,white,False,,usa,KY,,85123,Arizona City,32.73,-111.67,Arizona,AZ,2019-11-08 19:47:09.873128+00:00,A2BA*****6WS1,3YW4*****AU1R,gzksbt7k,3Y40HMYLL1VRC5FJX3INYDC16F0XUH,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6359163003783265
